e03b6ee0df42c3ca44ea26ed6c4d27aa	164
83c356d0ebc3a8e44e76aab2fa442c6d	165
ef4d7a661ddc4fbcce5cef9569d8c574	161
c88db9b123be52c2969a0aaf38ee3128	160
68fbbdf8bd741af2251a9a1c5f4a5162	175
23a65576114e6d5cffd94635c5bb6e60	165
3b55de86762a1a10d9c110e44aa7e5c0	166
0c905bb6591411dd941ec292905e9a83	165
ce6b5a9b88316a966623d79dc1908955	164
1d57c46a5aca97aa68e7a26cabb66d2b	164
2c201c9e09297cada28f84d87b71e5c6	165
1ac49fc3ab74022e7bcf3a178c56c3d5	166
7e8ccd3ee2823c47ff3c124b151835a3	165
e2d9ee110eef8d6b8abce7d1cb228171	167
c154898310d55a8aa9b6d37dd31b7631	165
d1d28687cf72c8ae12aa8d1d687640f6	165
fa789f8e931bcf3bc557305c40456d78	168
4403b62332b6816b7832ed50b5d54348	164
148f471a476f94d862fd17e47c7e3a94	161
038c4f9b149a50be9ef06b278ce72655	163
92824906128a5c2f8b51ac884d3abfaf	164
dd5e23d51397508d00903f8881123322	162
a1708026a66fe79d0900a77c2d0c056a	164
02732ced19a8908049d03f6d5169c512	162
e0a3ba93338a1c11f292683dacdc59dc	168
ef8d08fa38c8e46bb8d46471530b5ace	162
0f1d96ccc2fdf2ab66f3adeeb86160ff	165
af0bfdeb36426756b0161feca8c7f605	164
5ca6e20d3773f24d0a5a60ad8caf13c4	162
d8150bd438bcf4fb63525be3178e228e	165
418246b77c66c0fdf00ad43ddac52722	163
4453c26a3ddb5690288fa95a10548035	164
5537fb7972a0bb8263e7159d65333f7f	159
4515bf4bfbae1adcca0bdce73fa38ed3	163
317f5bc1c94c2a77e1ea405abef27bc8	165
5f771f12bf80a1f01ba63d363d711321	165
307b1fcb6bdb23cc0b1ed51050a9effe	165
b42282ca182ced18ae3ad36156ffa2c7	165
1d4f6ba3fab203c8a1f8ce123a233866	180
1e501a9bcc3d744c9e3134aad11eb05a	165
7aacbcfd03443352c59b0645348d31f4	165
5bd184526feedd4695e3b78795d964e1	160
7fd231a68a008cf9e640686684934740	164
bb5b267a9b91241546b1f390408ef74b	163
42d5c948fb3073a27aaff4ff074395ea	161
c397f5bc2d2ee81a5d4b919e415bb51e	161
13f2b1412e55325512a0c884d6433f52	163
185643c385970c1e9f3ea91c839eadc2	166
ac531c9ac47179f2ff3ee3e5dcfb694f	163
75135161c64f8b0396164953820ea83d	173
527032330b98c62420d408fff95ff20c	164
7da05e198a2c205b708d4f3ebeb5ee12	162
432062705f5559ea7c8e63baffc8d4e5	162
fc8ed57c8096e187c95ee1d85f7adae6	161
e6b4597ee6b7576621897442bfcd5c48	163
4aecbf69d9bf0ceb67b1b2bad8be9c3c	164
b0aba345addee9770cc16603a47e71e4	165
9dd76d9c6bb55f180e1c34b09c3cf1ac	164
1e4301fc9ddc0ff70197c96d81995e28	162
505e2173c4ef05f80b062443d1a31bfb	164
773b6219ef06b76216c43230dbc05d53	159
54703f9f5d51cafcfcb2d734887a456b	164
87194209090f9f333eb8b17bcc46f3ed	177
b2b03370823b8cf4883b94758c5057e8	165
8da0088084b32834c8e75617a7f82a98	164
1a9367cf04a170d43eb4dd2c03d73c0b	160
b1f84048c3f1ca2528788e235f111845	163
f2792493298d89f7937089f9823ae0ef	164
542ea7d8d91ccaf89952db9a27dff2d9	164
c3d328c594855b9a8064988eb88ac608	164
255a321a6fdca5aa0aff33d28162fea6	164
169a14f60d555bea135059e05910e48f	180
6bb22e7ebb00e82a83f223054e9cf78f	165
461372e9f98923ae13af52a15ea33eb0	164
8d8dc0f743ddd4957306903fe2282bf2	163
a7fe2a59ce0ce2cb8dce66058a1c3c9c	162
4a930f87c9a9a4e819795b2ea4df1ce8	165
e801f6aaa4d96890c20927d8b69c47ab	164
14b2c122c609017d21173699c7c1dd37	164
a70e399ab1676eaa8ed36d8c431d1d18	164
2271c1090b5f02623ca995cf29083bc3	161
a41f5fd58754fcddf65d2947dc509df7	165
4720445350e66e563c12fb14a6c51bb2	164
be8639a13e282b6dd82af662a1a1712d	167
648bc8c5823fb367580f565491247406	175
725b50e1b73f10048beb11c29500df96	164
7f13b0e61e105ff419ce9bff69d38e80	165
931872fe4cc9278fa8b8f7eff515cbd5	164
422c481fbf6b621fa021f2199ac7f49e	162
408498925130e9100a24e4eed50c6cfe	164
9a32d701e365b771b261687e13c35dfd	165
fb0e97928666ab80cf8260c6797efd11	164
150b60db21e8ee032c57a9681ee970ed	164
6095fa71c244d500ee777070101ac8fa	161
d6b145a85b28b17f0fb7c1ee1cdcd681	164
02e3996a6c2683910a5ccac5c6ddd48d	169
f6526c03bcef5a54b83e890fdaf10fd4	174
6024202a4d59169abc6004f8292f497e	160
0744297cc0894beb50c5b1231d1bf76d	164
fd2012b44dc6139f925ded617ee3f5ce	164
0341b6a42957b62fec9e4b2995dd851f	164
802fcbf75988a24d05593cf4744256a6	162
0bd851975f8f075c9a3bbd7e2fc3bc97	164
635c2d7bec5ff49cdd739d1d6cbcf907	161
9a6c9179ef8e4bfc7d67bc4bced599d6	164
f0073c696cbc9ef2bebfd08dabe23001	164
9b5dc8f3692974f654f724237bdc7a63	161
ebf74c6802349bece9a2046c1d3fddd5	164
b6ed74cf3bd22a770935d5b831993416	167
39b54530a3a626825695c347b24f59c5	164
2850b0d3aa30affb1137cc58dbcc6e88	161
4f0683998373dd64171a0d3de3471fc1	164
2538cd7eb5821d9448dc9a97fe4c929d	163
19ba2fa412ec20b023e33eb80c27068b	161
56b03b65bc6599042fb87fabe435ba76	161
031f3cb206bcff3ac2ed46fcde889a58	164
7a01e5e896bad76ec58207a66528e026	161
2969a23edfb52b5b922b44755a0e1cbd	163
4669504aea47c2cd50ae371ec7cbe4f0	164
a454c95fa6269abd1675a9649b50d684	164
ec0c0a70df204966898d833a60acb56f	168
c2eabe53d3516c8faa6100b3482ce320	164
3575f1c7c53703d5f7819695f3b0403b	165
e07856b7a7aa0e41ffe8c326df2e2ffb	163
28f537478ec355d9299fedf87bc85749	162
9978fc802c7bf691234eef89494b0ec4	162
f75f5c7fe4480ab2a4553db01501e313	167
61a29a4baf430b08531efbe930458255	164
03237525073c7473551a43064de465c2	163
4f9fcb68aa85525a6518db89f57e0922	163
fef26420937444fcacf633dd2851d3ec	164
f267f805e048544a2a3f93732a998abc	165
ac53b1dda463fc8a0a4190a6b3737011	164
ce5e85104f4019cc87c88f14a1ff9a8c	164
f964c35cff63e9c12963f9c8e5cadc1d	160
fe1f7fae89307d889816451f09e546a3	161
6a97537acc20703e7a1a103df4ca0a05	162
7849d39c640cecb0070c4aa6eb65657c	162
fd6abf89fb8ce07b970695930555468a	164
8931f7e22791d1c2c0d3f3af77138227	164
c6678c5943cf87670608845fefee304d	163
46e5bee246e57b449d90b99693129bed	165
8088bfe2a189cd6a6eaa07a519995b43	164
3365c9c7cd17924779b13ec465169523	164
aba6db5b8d75db0a4914b6d1ff624131	165
a32fb1606670f293489ad333cdc2cddd	166
58e0f7357a166842e1a95cb4a3946444	164
1c71e4d40b502218b32e27cd7ce33df7	165
0f8b845818caafe6054a87829ce61297	163
005e51ef90d4797ccf1568b01178f647	166
fdbc9373d7c5c328284e3bca97366a0a	164
ebe18e145b5c7c43c01c3587b3d0f7d5	164
59397773cc737943383d87a7db391c6a	163
fcf4577fc7ac5e3ac9c32e5923226367	165
df1112af4da6b652d4f4615d429524cc	165
9b8682a72cb90118bfdf86d57c954929	164
f8b81000daddbbaa3242f2fb7c326528	161
5253d8b85d80e7f313192abb49096d23	164
c43d4bae3a2207a92f12ca4780bbdecc	163
6aa36d600cb0485269f9150780642c1c	164
d9b5c2521bdc72ab3013cdbb13a3a1a2	164
22754762f3291338cfb8cb0a887a49b5	163
4f6106f2c4702ea9f8ec540b93e083de	164
41541ff0309257bd0cd5e4d74544eb08	161
840412e80ea50bfc57556e872b8afbff	165
755e7f9b52c0f1c1c1e58e09f831972a	165
76c117798311749fc49e758c6935607d	164
8b137c0f12fb907f623d4218c772fb3a	164
8328a988301755f2e03ee07d5ad487e4	161
6eb1231f7db2e9dd9b850c1dc199e717	164
9239d2acbd64f08daf5945640d33d4a7	164
5c7e76670358d9b694c7a7bdf2854ff6	165
e8686664edb7d8e1389f5d85c9a55c45	164
8283f04202db104304a6fb9251d66c8c	164
46b8ef85841651cf07fb17d013d2aed2	164
84525115103a89751d4ced8ef08b31c9	164
2accb80c28d0cf0858cd76d6aa585289	164
71525a356ba1a609b03aa59a0b20c272	164
1977432cb38e4f6ec13c4692794a6414	164
682974ed2a6d0c0384f24b16ab7304bb	166
c3219ec6317eb5373f33efd2d7b715a8	161
14d75d1ccde6ab7013fa5230b3226ae9	173
bcd08dd7240088e48efd101ad42bfcb2	164
b515cfd585fda8ca8b6ea6a8e8b56668	164
eb61a3ffc99151a6f5d2c8a6ad204620	161
6a6d1b4294a35a843c27a0ad10214b4c	164
769860874aa951185172770816895ab8	164
3ccb7979a288fe5f11dc78c76b51b928	164
8bb3706068713bbc931735211a296564	165
4a9764964868f8fe66b77d4162c80c9d	162
3d2add487420dd970fc36eaad021ff88	166
34ef5a73cd0c8f4beb13d3c4f9df51bf	164
0099791e2653cfd6804b8f6d00123bf9	164
14f56f1f7cbac9fac909306b0f6fdd68	161
b38b68d3a6d26c00490f918410bd62f6	164
1e3d9d32ec160cd7c872d31e01aaf0f7	162
243f6f56d51b97d0963ef87e9349ebb9	162
983be835e913e04cd356b2b0cfcf9de4	164
4869cd97dbfacca668048673d3b7a032	160
a274716f6433fb50f1f254a1d8714a6f	164
c08a801037d957502c7bc558de8dc019	162
a96000a9c190609cc61611b999c458b9	164
8d2b30476fc3475d9f3b814acea2847a	165
785c82b69f8e95670cfc02b4c3d7d51b	164
778e75ea971fe45942c70630aad35bd5	165
3b58879ed7baaee489fd2556cfeae368	161
ce081c89dc66fcea2688d2c47ca81ed0	164
4b8499a14c1c45a515bde1044fb752c3	163
6411360d0679786e22d1a8b0e3c1405f	164
70d484bd768d4ba37bb5c034bb4e3a6b	164
322d4aa5d860b1ebfee29b99c33a4c6c	164
b364989db4a57651fcf1b2743ba43725	170
f02d49fa92965657127b0f210d1632a6	164
c10a1ea0358758d9acf10b4fcdcc2148	164
384aaa4de8c4171ba68f2a62d388652a	166
6a886648e80bfda65d70850d10a27f23	164
2216910a84b3ec80524bc4680bfdf812	162
b551d6a48a680998c0a3705c8b5dec77	164
159ddc4db0b6207af4e6639d589ee5d2	164
bf1ff0f7b76798b7d2c7a1572a09f9a8	164
44269987c04ae6681ebb44462bbf35cd	167
2b9492505e0b0fbc20f10d609da3c4f7	165
640f75d65401e998fc0bb7327ac5f2ff	163
9d78bb31b5dd3495f1fddc054a48fce6	165
fa461c869dd9d316968b3eeea1f357ac	164
556b72a8be93fc3e992367096db5f6c8	163
16c949d7acda4fbec62a9a3d8dc5ecdd	164
6d8c6edc712185286ec20e4823750130	164
3f405409af49bd9821ba199b10a41abc	162
b64e353681bab5017aa62bb47d561ecf	165
fe53698fb79a6ae58e02666027892c86	165
7fab4fe9a23d4150e8db614486583d72	165
3a6a394c8b2c237f9561c7ea9fdab7c1	165
607dedb9220095dfbac7e630dadce0e7	165
6a6a2bdbb3b5f2fd60599e6975d5d5a9	164
7c008fc97c29e05029553d868415f6b7	165
27e9f8b57dd53edd2f3e80169e419752	164
ef0c8ae16db36250b882cdfee09170cf	160
